Passeriformes;Corvidae;418746;Dicrurus waldenii;Drongo de Mayotte;Dicrurus waldenii Schlegel, 1865
Passeriformes;Corvidae;4470;Garrulus glandarius corsicanus;Geai des chênes;Garrulus glandarius (Linnaeus, 1758)
Passeriformes;Corvidae;4468;Garrulus glandarius glandarius;Geai des chênes;Garrulus glandarius (Linnaeus, 1758)
Passeriformes;Corvidae;4466;Garrulus glandarius;Geai des chênes;Garrulus glandarius (Linnaeus, 1758)
Passeriformes;Corvidae;4469;Garrulus glandarius rufitergum;Geai des chênes;Garrulus glandarius (Linnaeus, 1758)
Passeriformes;Corvidae;442017;Lalage leucopyga;;Lalage leucopyga (Gould, 1838)
Passeriformes;Corvidae;520951;Lalage leucopyga montrosieri;Echenilleur pie;Lalage leucopyga montrosieri Verreaux, J. & Des Murs, 1860
Passeriformes;Corvidae;520952;Lalage leucopyga simillima;;Lalage leucopyga simillima (Sarasin, 1913)
Passeriformes;Corvidae;442018;Lalage maculosa;;Lalage maculosa (Peale, 1848)
Passeriformes;Corvidae;784905;Lalage maculosa futunae;;Lalage maculosa futunae Mayr & Ripley, 1941
Passeriformes;Corvidae;4480;Nucifraga caryocatactes;Cassenoix moucheté, Casse-noix;Nucifraga caryocatactes (Linnaeus, 1758)
Passeriformes;Corvidae;4482;Nucifraga caryocatactes caryocatactes;;Nucifraga caryocatactes caryocatactes (Linnaeus, 1758)
Passeriformes;Corvidae;4483;Nucifraga caryocatactes macrorhynchus;;Nucifraga caryocatactes macrorhynchus Brehm, 1823
Passeriformes;Corvidae;442168;Pachycephala caledonica;Siffleur calédonien;Pachycephala caledonica (Gmelin, 1789)
Passeriformes;Corvidae;521594;Pachycephala caledonica caledonica;;Pachycephala caledonica caledonica (Gmelin, 1789)
Passeriformes;Corvidae;521595;Pachycephala caledonica littayei;Siffleur doré;Pachycephala caledonica littayei E. L. Layard, 1878
Passeriformes;Corvidae;520963;Pachycephala pectoralis littayei;Siffleur doré;Pachycephala caledonica littayei E. L. Layard, 1878
Passeriformes;Corvidae;442169;Pachycephala rufiventris;;Pachycephala rufiventris (Latham, 1801)
Passeriformes;Corvidae;520946;Pachycephala rufiventris xanthetraea;Siffleur itchong;Pachycephala rufiventris xanthetraea (Forster, J. R., 1844)
Passeriformes;Corvidae;645515;Perisoreus canadensis;Mésangeai du Canada;Perisoreus canadensis (Linnaeus, 1766)
Passeriformes;Corvidae;4476;Pica pica galliae;Pie bavarde;Pica pica (Linnaeus, 1758)
Passeriformes;Corvidae;4474;Pica pica;Pie bavarde;Pica pica (Linnaeus, 1758)
Passeriformes;Corvidae;4477;Pica pica melanotos;Pie bavarde;Pica pica (Linnaeus, 1758)
Passeriformes;Corvidae;4478;Pica pica pica;Pie bavarde;Pica pica (Linnaeus, 1758)
Passeriformes;Corvidae;4487;Coracia gracula;Chocard à bec jaune;Pyrrhocorax graculus (Linnaeus, 1766)
Passeriformes;Corvidae;4485;Pyrrhocorax graculus;Chocard à bec jaune;Pyrrhocorax graculus (Linnaeus, 1766)
Passeriformes;Corvidae;4490;Coracia pyrrhocorax;Crave à bec rouge;Pyrrhocorax pyrrhocorax (Linnaeus, 1758)
Passeriformes;Corvidae;4491;Pyrrhocorax pyrrhocorax erythroramphus;Crave à bec rouge;Pyrrhocorax pyrrhocorax (Linnaeus, 1758)
Passeriformes;Corvidae;4488;Pyrrhocorax pyrrhocorax;Crave à bec rouge;Pyrrhocorax pyrrhocorax (Linnaeus, 1758)
Passeriformes;Corvidae;4492;Pyrrhocorax pyrrhocorax pyrrhocorax;Crave à bec rouge;Pyrrhocorax pyrrhocorax (Linnaeus, 1758)
Passeriformes;Corvidae;520966;Rhipidura albiscapa;;Rhipidura albiscapa Gould, 1840
Passeriformes;Corvidae;520967;Rhipidura albiscapa bulgeri;Rhipidure à collier, Petit lève-queue;Rhipidura albiscapa bulgeri E. L. Layard, 1877
Passeriformes;Corvidae;459523;Rhipidura verreauxi;;Rhipidura verreauxi Marie, 1870
Passeriformes;Corvidae;520964;Rhipidura spilodera verreauxi;Rhipidure tacheté, Grand lève-queue;Rhipidura verreauxi verreauxi Marie, 1870
Passeriformes;Corvidae;520965;Rhipidura verreauxi verreauxi;Rhipidure tacheté, Grand lève-queue;Rhipidura verreauxi verreauxi Marie, 1870
Passeriformes;Cotingidae;441821;Cotinga cayana;Cotinga de Cayenne ;Cotinga cayana (Linnaeus, 1766)
Passeriformes;Cotingidae;441822;Cotinga cotinga;Cotinga de Daubenton ;Cotinga cotinga (Linnaeus, 1766)
Passeriformes;Cotingidae;441960;Gymnoderus foetidus;Coracine à col nu ;Gymnoderus foetidus (Linnaeus, 1758)
Passeriformes;Cotingidae;441964;Haematoderus militaris;Coracine rouge ;Haematoderus militaris (Shaw, 1792)
Passeriformes;Cotingidae;442039;Lipaugus vociferans;Piauhau hurleur ;Lipaugus vociferans (Wied-Neuwied, 1820)
Passeriformes;Cotingidae;442194;Perissocephalus tricolor;Coracine chauve ;Perissocephalus tricolor (Müller, 1766)
Passeriformes;Cotingidae;442216;Phoenicircus carnifex;Cotinga ouette ;Phoenicircus carnifex (Linnaeus, 1758)
Passeriformes;Cotingidae;782610;Ampelis alba;Araponga blanc;Procnias albus (Hermann, 1783)
Passeriformes;Cotingidae;442271;Procnias alba;Araponga blanc;Procnias albus (Hermann, 1783)
Passeriformes;Cotingidae;459519;Procnias albus;Araponga blanc;Procnias albus (Hermann, 1783)
Passeriformes;Cotingidae;442306;Querula purpurata;Coracine noire ;Querula purpurata (Statius Müller, 1776)
Passeriformes;Cotingidae;442329;Rupicola rupicola;Coq-de-roche orange, Coq de roche;Rupicola rupicola (Linnaeus, 1766)
Passeriformes;Cotingidae;442525;Xipholena punicea;Cotinga pompadour ;Xipholena punicea (Pallas, 1764)
Passeriformes;Donacobiidae;459482;Donacobius atricapilla;Donacobe à miroir, Troglodyte à miroir;Donacobius atricapilla (Linnaeus, 1766)
Passeriformes;Donacobiidae;441874;Donacobius atricapillus;Donacobe à miroir, Troglodyte à miroir;Donacobius atricapilla (Linnaeus, 1766)
Passeriformes;Donacobiidae;782553;Turdus atricapilla;Donacobe à miroir, Troglodyte à miroir;Donacobius atricapilla (Linnaeus, 1766)
Passeriformes;Emberizidae;441634;Ammodramus humeralis;Bruant des savanes;Ammodramus humeralis (Bosc, 1792)
Passeriformes;Emberizidae;782488;Myospiza humeralis;Bruant des savanes;Ammodramus humeralis (Bosc, 1792)
Passeriformes;Emberizidae;782487;Tanagra humeralis;Bruant des savanes;Ammodramus humeralis (Bosc, 1792)
Passeriformes;Emberizidae;441635;Ammodramus savannarum;;Ammodramus savannarum (Gmelin, 1789)
Passeriformes;Emberizidae;441636;Amphispiza bilineata;;Amphispiza bilineata (Cassin, 1850)
Passeriformes;Emberizidae;441667;Arremon taciturnus;Tohi silencieux ;Arremon taciturnus (Hermann, 1783)
Passeriformes;Emberizidae;199514;Chondestes grammacus;Bruant à joues marron;Chondestes grammacus (Say, 1823)
Passeriformes;Emberizidae;4678;Emberiza aureola;Bruant auréole;Emberiza aureola Pallas, 1773
Passeriformes;Emberizidae;4654;Emberiza bruniceps;Bruant à tête rousse;Emberiza bruniceps Brandt, 1841
Passeriformes;Emberizidae;4674;Emberiza caesia;Bruant cendrillard;Emberiza caesia Cretzschmar, 1826
Passeriformes;Emberizidae;4687;Emberiza calandra calandra;Bruant proyer;Emberiza calandra Linnaeus, 1758
Passeriformes;Emberizidae;4686;Emberiza calandra;Bruant proyer;Emberiza calandra Linnaeus, 1758
Passeriformes;Emberizidae;4688;Emberiza calandra parroti;Bruant proyer;Emberiza calandra Linnaeus, 1758
Passeriformes;Emberizidae;4684;Miliaria calandra;Bruant proyer;Emberiza calandra Linnaeus, 1758
Passeriformes;Emberizidae;199526;Emberiza chrysophrys;Bruant à sourcils jaunes;Emberiza chrysophrys Pallas, 1776
Passeriformes;Emberizidae;4663;Emberiza cia;Bruant fou;Emberiza cia Linnaeus, 1766
Passeriformes;Emberizidae;4661;Emberiza cirlus cirlus;Bruant zizi;Emberiza cirlus Linnaeus, 1758
Passeriformes;Emberizidae;4659;Emberiza cirlus;Bruant zizi;Emberiza cirlus Linnaeus, 1758
Passeriformes;Emberizidae;4662;Emberiza cirlus nigrostriata;Bruant zizi;Emberiza cirlus Linnaeus, 1758
Passeriformes;Emberizidae;4657;Emberiza citrinella;Bruant jaune;Emberiza citrinella Linnaeus, 1758
Passeriformes;Emberizidae;4665;Emberiza hortulana;Bruant ortolan;Emberiza hortulana Linnaeus, 1758
Passeriformes;Emberizidae;4655;Emberiza leucocephala;Bruant à calotte blanche;Emberiza leucocephalos S. G. Gmelin, 1771
Passeriformes;Emberizidae;199522;Emberiza leucocephalos;Bruant à calotte blanche;Emberiza leucocephalos S. G. Gmelin, 1771
Passeriformes;Emberizidae;4680;Emberiza melanocephala;Bruant mélanocéphale;Emberiza melanocephala Scopoli, 1769
Passeriformes;Emberizidae;4682;Euspiza melanocephala;Bruant mélanocéphale;Emberiza melanocephala Scopoli, 1769
Passeriformes;Emberizidae;4667;Emberiza pusilla;Bruant nain;Emberiza pusilla Pallas, 1776
Passeriformes;Emberizidae;4676;Emberiza rustica;Bruant rustique;Emberiza rustica Pallas, 1776
Passeriformes;Emberizidae;199527;Emberiza rutila;Bruant roux;Emberiza rutila Pallas, 1776
Passeriformes;Emberizidae;816975;Schoeniclus rutilus;Bruant roux;Emberiza rutila Pallas, 1776
Passeriformes;Emberizidae;4669;Emberiza schoeniclus;Bruant des roseaux;Emberiza schoeniclus (Linnaeus, 1758)
Passeriformes;Emberizidae;4671;Emberiza schoeniclus schoeniclus;;Emberiza schoeniclus schoeniclus (Linnaeus, 1758)
Passeriformes;Emberizidae;4672;Emberiza schoeniclus turonensi;;Emberiza schoeniclus turonensi Steinbacher, 1930
Passeriformes;Emberizidae;4673;Emberiza schoeniclus witherbyi;;Emberiza schoeniclus witherbyi Jordans, 1923
Passeriformes;Emberizidae;199521;Emberiza spodocephala;Bruant masqué;Emberiza spodocephala Pallas, 1776
Passeriformes;Emberizidae;816974;Schoeniclus spodocephala;Bruant masqué;Emberiza spodocephala Pallas, 1776
Passeriformes;Emberizidae;199520;Junco hyemalis;Junco ardoisé;Junco hyemalis (Linnaeus, 1758)
Passeriformes;Emberizidae;442065;Melospiza georgiana;Pinson des marais;Melospiza georgiana (Latham, 1790)
Passeriformes;Emberizidae;442066;Melospiza lincolnii;Pinson de Lincoln;Melospiza lincolnii (Audubon, 1834)
Passeriformes;Emberizidae;199517;Melospiza melodia;Bruant chanteur;Melospiza melodia (Wilson, 1810)
Passeriformes;Emberizidae;348272;Zonotrichia melodia;Bruant chanteur;Melospiza melodia (Wilson, 1810)
Passeriformes;Emberizidae;442185;Passerculus sandwichensis;Bruant des prés;Passerculus sandwichensis (Gmelin, 1789)
Passeriformes;Emberizidae;199516;Passerella iliaca;Bruant fauve;Passerella iliaca (Merrem, 1786)
Passeriformes;Emberizidae;348271;Zonotrichia iliaca;Bruant fauve;Passerella iliaca (Merrem, 1786)
Passeriformes;Emberizidae;442238;Pipilo erythrophthalmus;Tohi à flancs roux;Pipilo erythrophthalmus (Linnaeus, 1758)
Passeriformes;Emberizidae;442260;Pooecetes gramineus;;Pooecetes gramineus (Gmelin, 1789)
Passeriformes;Emberizidae;442364;Spizella arborea;Pinson hudsonien;Spizella arborea (A. Wilson, 1810)
Passeriformes;Emberizidae;442365;Spizella passerina;Pinson familier;Spizella passerina (Bechstein, 1798)
Passeriformes;Emberizidae;442366;Spizella pusilla;Bruant des champs;Spizella pusilla (A. Wilson, 1810)
Passeriformes;Emberizidae;199519;Zonotrichia albicollis;Bruant à gorge blanche;Zonotrichia albicollis (Gmelin, 1789)
Passeriformes;Emberizidae;442535;Zonotrichia capensis;Bruant chingolo ;Zonotrichia capensis (Statius Müller, 1776)
Passeriformes;Emberizidae;199518;Zonotrichia leucophrys;Bruant à couronne blanche;Zonotrichia leucophrys (Forster, 1772)
Passeriformes;Estrildidae;441625;Amadina fasciata;Amadine cou-coupé;Amadina fasciata (Gmelin, 1789)
Passeriformes;Estrildidae;4557;Amandava amandava;Bengali des Indes, Bengali rouge;Amandava amandava (Linnaeus, 1758)
Passeriformes;Estrildidae;441896;Erythrura psittacea;Diamant psittaculaire, Cardinal de Nouméa, Pape de Nouméa;Erythrura psittacea (Gmelin, 1789)
Passeriformes;Estrildidae;441897;Erythrura trichroa;;Erythrura trichroa (Kittlitz, 1835)
Passeriformes;Estrildidae;520957;Erythrura trichroa cyaneifrons;Diamant de kittlitz, Bengali des Nouvelles-Hébrides;Erythrura trichroa cyanofrons E. L. Layard, 1878
Passeriformes;Estrildidae;520959;Erythrura trichroa cyanofrons;Diamant de kittlitz, Bengali des Nouvelles-Hébrides;Erythrura trichroa cyanofrons E. L. Layard, 1878
Passeriformes;Estrildidae;4552;Estrilda astrild;Astrild bec de corail, Astrild ondulé;Estrilda astrild (Linnaeus, 1758)
Passeriformes;Estrildidae;814197;Loxia astrild;Astrild bec de corail, Astrild ondulé;Estrilda astrild (Linnaeus, 1758)
Passeriformes;Estrildidae;199496;Estrilda melpoda;Astrild à joues orange;Estrilda melpoda (Vieillot, 1817)
Passeriformes;Estrildidae;4554;Estrilda troglodytes;Astrild cendré, Astrild troglodyte;Estrilda troglodytes (Lichtenstein, 1823)
Passeriformes;Estrildidae;534746;Euodice malabarica;Capucin bec-de-plomb;Euodice malabarica (Linnaeus, 1758)
Passeriformes;Estrildidae;534744;Lonchura malabarica;Capucin bec-de-plomb;Euodice malabarica (Linnaeus, 1758)
Passeriformes;Estrildidae;432753;Lonchura castaneothorax;;Lonchura castaneothorax (Gould, 1837)
Passeriformes;Estrildidae;418753;Lonchura cucullata;Capucin nonnette;Lonchura cucullata (Swainson, 1837)
Passeriformes;Estrildidae;442040;Lonchura maja;Capucin à tête blanche;Lonchura maja (Linnaeus, 1766)
Passeriformes;Estrildidae;442041;Lonchura malacca;Capucin à dos marron;Lonchura malacca (Linnaeus, 1766)
Passeriformes;Estrildidae;442042;Lonchura punctulata;Capucin damier;Lonchura punctulata (Linnaeus, 1758)
Passeriformes;Estrildidae;442130;Neochmia temporalis;;Neochmia temporalis (Latham, 1802)
Passeriformes;Estrildidae;418754;Padda oryzivora;Padda de Java;Padda oryzivora (Linnaeus, 1758)
Passeriformes;Estrildidae;442499;Uraeginthus bengalus;Cordonbleu à joues rouges;Uraeginthus bengalus (Linnaeus, 1766)
Passeriformes;Estrildidae;442500;Uraeginthus ianthinogaster;Cordon bleu violacé;Uraeginthus ianthinogaster Reichenow, 1879
Passeriformes;Formicariidae;441925;Formicarius analis;Tétéma coq-de-bois ;Formicarius analis (D'Orbigny & Lafresnaye, 1837)
Passeriformes;Formicariidae;441926;Formicarius colma;Tétéma colma ;Formicarius colma Boddaert, 1785
Passeriformes;Fringillidae;2405;Bucanetes githagineus;Roselin githagine, Bouvreuil githagine;Bucanetes githagineus (Lichtenstein, 1823)
Passeriformes;Fringillidae;348273;Rhodopechys githaginea;Roselin githagine, Bouvreuil githagine;Bucanetes githagineus (Lichtenstein, 1823)
Passeriformes;Fringillidae;4589;Acanthis cannabina;Linotte mélodieuse;Carduelis cannabina (Linnaeus, 1758)
Passeriformes;Fringillidae;4588;Carduelis cannabina;Linotte mélodieuse;Carduelis cannabina (Linnaeus, 1758)
Passeriformes;Fringillidae;4583;Carduelis carduelis;Chardonneret élégant;Carduelis carduelis (Linnaeus, 1758)
Passeriformes;Fringillidae;4580;Carduelis chloris;Verdier d'Europe;Carduelis chloris (Linnaeus, 1758)
Passeriformes;Fringillidae;4582;Chloris chloris;Verdier d'Europe;Carduelis chloris (Linnaeus, 1758)
Passeriformes;Fringillidae;4576;Carduelis citrinella;Venturon montagnard;Carduelis citrinella (Pallas, 1764)
Passeriformes;Fringillidae;4574;Serinus citrinella;Venturon montagnard;Carduelis citrinella (Pallas, 1764)
Passeriformes;Fringillidae;526282;Carduelis citrinella corsicana;Venturon corse;Carduelis corsicana (Koenig, 1899)
Passeriformes;Fringillidae;199502;Carduelis corsicana;Venturon corse;Carduelis corsicana (Koenig, 1899)
Passeriformes;Fringillidae;4577;Serinus citrinella corsicana;Venturon corse;Carduelis corsicana (Koenig, 1899)
Passeriformes;Fringillidae;4578;Serinus corsicana;Venturon corse;Carduelis corsicana (Koenig, 1899)
Passeriformes;Fringillidae;534755;Serinus corsicanus;Venturon corse;Carduelis corsicana (Koenig, 1899)
Passeriformes;Fringillidae;4597;Acanthis flammea;Sizerin flammé;Carduelis flammea (Linnaeus, 1758)
Passeriformes;Fringillidae;4595;Carduelis flammea;Sizerin flammé;Carduelis flammea (Linnaeus, 1758)
Passeriformes;Fringillidae;4598;Carduelis flammea cabaret;Sizerin cabaret;Carduelis flammea cabaret (Müller, 1776)
Passeriformes;Fringillidae;4600;Carduelis flammea flammea;Sizerin boréal;Carduelis flammea flammea (Linnaeus, 1758)
Passeriformes;Fringillidae;4590;Carduelis flavirostris;Linotte à bec jaune;Carduelis flavirostris (Linnaeus, 1758)
Passeriformes;Fringillidae;199503;Carduelis hornemanni;Sizerin blanchâtre;Carduelis hornemanni (Holboell, 1843)
Passeriformes;Fringillidae;4593;Carduelis hornemannii;Sizerin blanchâtre;Carduelis hornemanni (Holboell, 1843)
Passeriformes;Fringillidae;441726;Carduelis pinus;Tarin des Pins, Chardonneret des pins;Carduelis pinus (A. Wilson, 1810)
Passeriformes;Fringillidae;4586;Carduelis spinus;Tarin des aulnes;Carduelis spinus (Linnaeus, 1758)
Passeriformes;Fringillidae;441727;Carduelis tristis;Chardonneret jaune;Carduelis tristis (Linnaeus, 1758)
Passeriformes;Fringillidae;4616;Carpodacus erythrinus;Roselin cramoisi;Carpodacus erythrinus (Pallas, 1770)
Passeriformes;Fringillidae;441728;Carpodacus purpureus;Roselin pourpré;Carpodacus purpureus (Gmelin, 1789)
Passeriformes;Fringillidae;4627;Coccothraustes coccothraustes coccothraustes;Grosbec casse-noyaux;Coccothraustes coccothraustes (Linnaeus, 1758)
Passeriformes;Fringillidae;4628;Coccothraustes coccothraustes insularis;Grosbec casse-noyaux;Coccothraustes coccothraustes (Linnaeus, 1758)
Passeriformes;Fringillidae;4625;Coccothraustes coccothraustes;Grosbec casse-noyaux;Coccothraustes coccothraustes (Linnaeus, 1758)
Passeriformes;Fringillidae;441908;Euphonia cayennensis;Organiste nègre ;Euphonia cayennensis (Gmelin, 1789)
Passeriformes;Fringillidae;441909;Euphonia chlorotica;;Euphonia chlorotica (Linnaeus, 1766)
Passeriformes;Fringillidae;441910;Euphonia chrysopasta;Organiste fardé ;Euphonia chrysopasta Sclater & Salvin, 1869
Passeriformes;Fringillidae;829148;Euphonia chrysopasta nitida;;Euphonia chrysopasta nitida (Penard, 1923)
Passeriformes;Fringillidae;829149;Tanagra chrysopasta nitida;;Euphonia chrysopasta nitida (Penard, 1923)
Passeriformes;Fringillidae;441911;Euphonia cyanocephala;Organiste doré ;Euphonia cyanocephala (Vieillot, 1818)
Passeriformes;Fringillidae;441912;Euphonia finschi;Organiste de Finsch ;Euphonia finschi Sclater & Salvin, 1877
Passeriformes;Fringillidae;441913;Euphonia minuta;Organiste cul-blanc ;Euphonia minuta Cabanis, 1849
Passeriformes;Fringillidae;441914;Euphonia musica;Organiste louis d'or, Perruche, Avant Noël, Roi-bois;Euphonia musica (Gmelin, 1789)
Passeriformes;Fringillidae;441915;Euphonia plumbea;Organiste plombé ;Euphonia plumbea De Bus de Gisignies, 1855
Passeriformes;Fringillidae;441916;Euphonia violacea;Organiste téïté ;Euphonia violacea (Linnaeus, 1758)
Passeriformes;Fringillidae;4566;Fringilla coelebs coelebs;Pinson des arbres;Fringilla coelebs Linnaeus, 1758
Passeriformes;Fringillidae;4564;Fringilla coelebs;Pinson des arbres;Fringilla coelebs Linnaeus, 1758
Passeriformes;Fringillidae;4567;Fringilla coelebs tyrrhenica;Pinson des arbres;Fringilla coelebs Linnaeus, 1758
Passeriformes;Fringillidae;4568;Fringilla montifringilla;Pinson du nord, Pinson des Ardennes;Fringilla montifringilla Linnaeus, 1758
Passeriformes;Fringillidae;459473;Coccothraustes vespertinus;Grosbec errant;Hesperiphona vespertina (W. Cooper, 1825)
Passeriformes;Fringillidae;199512;Hesperiphona vespertina;Grosbec errant;Hesperiphona vespertina (W. Cooper, 1825)
Passeriformes;Fringillidae;4606;Loxia curvirostra corsicana;Bec-croisé des sapins;Loxia curvirostra Linnaeus, 1758
Passeriformes;Fringillidae;4605;Loxia curvirostra curvirostra;Bec-croisé des sapins;Loxia curvirostra Linnaeus, 1758
Passeriformes;Fringillidae;4603;Loxia curvirostra;Bec-croisé des sapins;Loxia curvirostra Linnaeus, 1758
Passeriformes;Fringillidae;4611;Loxia leucoptera bifasciata;Bec-croisé bifascié;Loxia leucoptera Gmelin, 1789
Passeriformes;Fringillidae;4609;Loxia leucoptera;Bec-croisé bifascié;Loxia leucoptera Gmelin, 1789
Passeriformes;Fringillidae;4607;Loxia pytyopsittacus;Bec-croisé perroquet;Loxia pytyopsittacus Borkhausen, 1793
Passeriformes;Fringillidae;4613;Pinicola enucleator;Durbec des sapins;Pinicola enucleator (Linnaeus, 1758)
Passeriformes;Fringillidae;824093;Loxia pyrrhula;Bouvreuil pivoine;Pyrrhula pyrrhula (Linnaeus, 1758)
Passeriformes;Fringillidae;4622;Pyrrhula pyrrhula coccinea;Bouvreuil pivoine;Pyrrhula pyrrhula (Linnaeus, 1758)
Passeriformes;Fringillidae;4619;Pyrrhula pyrrhula;Bouvreuil pivoine;Pyrrhula pyrrhula (Linnaeus, 1758)
Passeriformes;Fringillidae;4623;Pyrrhula pyrrhula europaea;;Pyrrhula pyrrhula europaea Vieillot, 1816
Passeriformes;Fringillidae;4621;Pyrrhula pyrrhula pyrrhula;;Pyrrhula pyrrhula pyrrhula (Linnaeus, 1758)
Passeriformes;Fringillidae;442352;Serinus canicollis;Serin du Cap;Serinus canicollis (Swainson, 1837)
Passeriformes;Fringillidae;442353;Serinus mozambicus;Serin du Mozambique;Serinus mozambicus (P. L. S. Müller, 1776)
Passeriformes;Fringillidae;4573;Carduelis serinus;Serin cini;Serinus serinus (Linnaeus, 1766)
Passeriformes;Fringillidae;4571;Serinus serinus;Serin cini;Serinus serinus (Linnaeus, 1766)
Passeriformes;Furnariidae;720198;Anabacerthia ruficaudata;;Anabacerthia ruficaudata (D'Orbigny & Lafresnaye, 1838)
Passeriformes;Furnariidae;782584;Anabates ruficaudatus;;Anabacerthia ruficaudata (D'Orbigny & Lafresnaye, 1838)
Passeriformes;Furnariidae;459510;Philydor ruficaudatum;;Anabacerthia ruficaudata (D'Orbigny & Lafresnaye, 1838)
Passeriformes;Furnariidae;442213;Philydor ruficaudatus;;Anabacerthia ruficaudata (D'Orbigny & Lafresnaye, 1838)
Passeriformes;Furnariidae;829151;Anabacerthia ruficaudata flavipectus;;Anabacerthia ruficaudata flavipectus Phelps & Gilliard, 1941
Passeriformes;Furnariidae;829152;Anabacerthia ruficaudata ruficaudata;;Anabacerthia ruficaudata ruficaudata (D'Orbigny & Lafresnaye, 1838)
Passeriformes;Furnariidae;828969;Anabates infuscatus;Anabate olivâtre ;Automolus infuscatus (Sclater, 1856)
Passeriformes;Furnariidae;441678;Automolus infuscatus;Anabate olivâtre ;Automolus infuscatus (Sclater, 1856)
Passeriformes;Furnariidae;828970;Automolus infuscatus cervicalis;;Automolus infuscatus cervicalis (Sclater, 1889)
Passeriformes;Furnariidae;828971;Philydor cervicalis;;Automolus infuscatus cervicalis (Sclater, 1889)
Passeriformes;Furnariidae;828972;Anabates ochrolaemus;Anabate à gorge fauve ;Automolus ochrolaemus (Tschudi, 1844)
Passeriformes;Furnariidae;441679;Automolus ochrolaemus;Anabate à gorge fauve ;Automolus ochrolaemus (Tschudi, 1844)
Passeriformes;Furnariidae;828979;Anabates turdinus;;Automolus ochrolaemus turdinus (Pelzeln, 1859)
Passeriformes;Furnariidae;828976;Automolus ochrolaemus turdinus;;Automolus ochrolaemus turdinus (Pelzeln, 1859)
Passeriformes;Furnariidae;828980;Anabates rufipileatus;Anabate à couronne rousse ;Automolus rufipileatus (Pelzeln, 1850)
Passeriformes;Furnariidae;441681;Automolus rufipileatus;Anabate à couronne rousse ;Automolus rufipileatus (Pelzeln, 1850)
Passeriformes;Furnariidae;828981;Automolus rufipileatus consobrinus;;Automolus rufipileatus consobrinus (Sclater, 1870)
Passeriformes;Furnariidae;828982;Philydor consobrinus;;Automolus rufipileatus consobrinus (Sclater, 1870)
Passeriformes;Furnariidae;441685;Berlepschia rikeri;Anabate des palmiers ;Berlepschia rikeri (Ridgway, 1886)
Passeriformes;Furnariidae;441716;Campylorhamphus procurvoides;Grimpar à bec courbe;Campylorhamphus procurvoides (Lafresnaye, 1850)
Passeriformes;Furnariidae;720203;Certhiasomus stictolaemus;Grimpar à gorge tachetée;Certhiasomus stictolaemus (Pelzeln, 1868)
Passeriformes;Furnariidae;441854;Deconychura stictolaema;Grimpar à gorge tachetée;Certhiasomus stictolaemus (Pelzeln, 1868)
Passeriformes;Furnariidae;782435;Sittasomus stictolaemus;Grimpar à gorge tachetée;Certhiasomus stictolaemus (Pelzeln, 1868)
Passeriformes;Furnariidae;782437;Certhiasomus stictolaemus clarior;;Certhiasomus stictolaemus clarior (Zimmer, 1929)
Passeriformes;Furnariidae;782438;Deconychura stictolaema clarior;;Certhiasomus stictolaemus clarior (Zimmer, 1929)
Passeriformes;Furnariidae;782529;Certhia cinnamomea;Synallaxe à gorge jaune;Certhiaxis cinnamomeus (Gmelin, 1788)
Passeriformes;Furnariidae;441744;Certhiaxis cinnamomea;Synallaxe à gorge jaune;Certhiaxis cinnamomeus (Gmelin, 1788)
Passeriformes;Furnariidae;459467;Certhiaxis cinnamomeus;Synallaxe à gorge jaune;Certhiaxis cinnamomeus (Gmelin, 1788)
Passeriformes;Furnariidae;828565;Anabates rubiginosus;Anabate rubigineux ;Clibanornis rubiginosus (Sclater, 1857)
Passeriformes;Furnariidae;441680;Automolus rubiginosus;Anabate rubigineux ;Clibanornis rubiginosus (Sclater, 1857)
Passeriformes;Furnariidae;828564;Clibanornis rubiginosus;Anabate rubigineux ;Clibanornis rubiginosus (Sclater, 1857)
Passeriformes;Furnariidae;829117;Anabates obscurus;;Clibanornis rubiginosus obscurus (Pelzeln, 1859)
Passeriformes;Furnariidae;829116;Clibanornis rubiginosus obscurus;;Clibanornis rubiginosus obscurus (Pelzeln, 1859)
Passeriformes;Furnariidae;782530;Anabates gutturatus;Synallaxe ponctué;Cranioleuca gutturata (D'Orbigny & Lafresnaye, 1838)
Passeriformes;Furnariidae;669025;Certhiaxis gutturata;Synallaxe ponctué;Cranioleuca gutturata (D'Orbigny & Lafresnaye, 1838)
Passeriformes;Furnariidae;441824;Cranioleuca gutturata;Synallaxe ponctué;Cranioleuca gutturata (D'Orbigny & Lafresnaye, 1838)
Passeriformes;Furnariidae;441853;Deconychura longicauda;Grimpar à longue queue ;Deconychura longicauda (Pelzeln, 1868)
Passeriformes;Furnariidae;441855;Dendrexetastes rufigula;Grimpar à collier;Dendrexetastes rufigula (Lesson, 1844)
Passeriformes;Furnariidae;441856;Dendrocincla fuliginosa;Grimpar enfumé ;Dendrocincla fuliginosa (Vieillot, 1818)
Passeriformes;Furnariidae;441857;Dendrocincla merula;Grimpar à menton blanc ;Dendrocincla merula (Lichtenstein, 1820)
Passeriformes;Furnariidae;441858;Dendrocolaptes certhia;Grimpar barré ;Dendrocolaptes certhia (Boddaert, 1783)
Passeriformes;Furnariidae;441859;Dendrocolaptes picumnus;Grimpar varié ;Dendrocolaptes picumnus (Lichtenstein, 1820)
